q_id;dataset;db_id;SQL;question;tuples;attrs;attr numerical;attr categorical;tables;numerical conditions;categorical conditions;aggr;join;distinct;group by;limit;order by;nested;like;attr num & cat;con num & cat;cells;backlinks
qatch_439;qatch;airport;SELECT iata_code, icao_code, airport_name, standard_timezone, city, nation FROM airport WHERE standard_timezone = 'UTC−10:00' AND city = 'Anaa';List the iata_code, icao_code, airport_name, standard_timezone, city and nation of airports WHERE standard_timezone is equal to UTC−10:00 and city is equal to Anaa;1;6;0;6;1;0;2;0;0;0;0;0;0;0;0;;;6;145
qatch_440;qatch;airport;SELECT iata_code, icao_code, airport_name, standard_timezone, city, nation FROM airport WHERE standard_timezone = 'UTC+10:00' AND city = 'Arrabury';List the iata_code, icao_code, airport_name, standard_timezone, city and nation of airports WHERE standard_timezone is equal to UTC+10:00 and city is equal to Arrabury;1;6;0;6;1;0;2;0;0;0;0;0;0;0;0;;;6;249
qatch_441;qatch;airport;SELECT iata_code, icao_code, airport_name, standard_timezone, city, nation FROM airport WHERE standard_timezone = 'UTC+02:00' AND city = 'El Arish';List the iata_code, icao_code, airport_name, standard_timezone, city and nation of airports WHERE standard_timezone is equal to UTC+02:00 and city is equal to El Arish;1;6;0;6;1;0;2;0;0;0;0;0;0;0;0;;;6;64
qatch_442;qatch;airport;SELECT iata_code, icao_code, airport_name, standard_timezone, city, nation FROM airport WHERE standard_timezone = 'UTC+03:00' AND city = 'Adado (Cadaado)';List the iata_code, icao_code, airport_name, standard_timezone, city and nation of airports WHERE standard_timezone is equal to UTC+03:00 and city is equal to Adado (Cadaado);1;6;0;6;1;0;2;0;0;0;0;0;0;0;0;;;6;31
qatch_443;qatch;airport;SELECT iata_code, icao_code, airport_name, standard_timezone, city, nation FROM airport WHERE standard_timezone = 'UTC+01:00' AND city = 'Annaba';List the iata_code, icao_code, airport_name, standard_timezone, city and nation of airports WHERE standard_timezone is equal to UTC+01:00 and city is equal to Annaba;1;6;0;6;1;0;2;0;0;0;0;0;0;0;0;;;6;0
qatch_444;qatch;airport;SELECT iata_code, icao_code, airport_name, standard_timezone, city, nation FROM airport WHERE standard_timezone = 'UTC−10:00' AND nation = 'French Polynesia';List the iata_code, icao_code, airport_name, standard_timezone, city and nation of airports WHERE standard_timezone is equal to UTC−10:00 and nation is equal to French Polynesia;20;6;0;6;1;0;2;0;0;0;0;0;0;0;0;;;120;68.95
qatch_445;qatch;airport;SELECT iata_code, icao_code, airport_name, standard_timezone, city, nation FROM airport WHERE city = 'Anaa' AND nation = 'French Polynesia';List the iata_code, icao_code, airport_name, standard_timezone, city and nation of airports WHERE city is equal to Anaa and nation is equal to French Polynesia;1;6;0;6;1;0;2;0;0;0;0;0;0;0;0;;;6;145
qatch_446;qatch;airport;SELECT iata_code, icao_code, airport_name, standard_timezone, city, nation FROM airport WHERE city = 'Arrabury' AND nation = 'Australia';List the iata_code, icao_code, airport_name, standard_timezone, city and nation of airports WHERE city is equal to Arrabury and nation is equal to Australia;1;6;0;6;1;0;2;0;0;0;0;0;0;0;0;;;6;249
qatch_447;qatch;airport;SELECT iata_code, icao_code, airport_name, standard_timezone, city, nation FROM airport WHERE city = 'El Arish' AND nation = 'Egypt';List the iata_code, icao_code, airport_name, standard_timezone, city and nation of airports WHERE city is equal to El Arish and nation is equal to Egypt;1;6;0;6;1;0;2;0;0;0;0;0;0;0;0;;;6;64
qatch_448;qatch;airport;SELECT iata_code, icao_code, airport_name, standard_timezone, city, nation FROM airport WHERE city = 'Adado (Cadaado)' AND nation = 'Somalia';List the iata_code, icao_code, airport_name, standard_timezone, city and nation of airports WHERE city is equal to Adado (Cadaado) and nation is equal to Somalia;1;6;0;6;1;0;2;0;0;0;0;0;0;0;0;;;6;31
qatch_449;qatch;airport;SELECT iata_code, icao_code, airport_name, standard_timezone, city, nation FROM airport WHERE city = 'Annaba' AND nation = 'Algeria';List the iata_code, icao_code, airport_name, standard_timezone, city and nation of airports WHERE city is equal to Annaba and nation is equal to Algeria;1;6;0;6;1;0;2;0;0;0;0;0;0;0;0;;;6;0
qatch_450;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '07th Expansion';List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 07th Expansion;1;3;1;2;1;0;1;0;0;0;0;0;0;0;0;3;;3;47
qatch_451;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '11 bit studios';List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 11 bit studios;1;3;1;2;1;0;1;0;0;0;0;0;0;0;0;3;;3;47
qatch_452;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '1C Company';List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 1C Company;1;3;1;2;1;0;1;0;0;0;0;0;0;0;0;3;;3;135
qatch_453;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '20th Century Games';List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 20th Century Games;1;3;1;2;1;0;1;0;0;0;0;0;0;0;0;3;;3;1217
qatch_454;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '2K Games';List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 2K Games;1;3;1;2;1;0;1;0;0;0;0;0;0;0;0;3;;3;187
qatch_455;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year = 2002;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is equal to 2002;26;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;78;100.653846
qatch_456;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year >= 2002;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is greater or equal than 2002;156;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;468;126.910256
qatch_457;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year <= 2002;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is smaller or equal than 2002;775;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;2325;150.700645
qatch_458;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year = 2010;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is equal to 2010;6;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;18;80.6666667
qatch_459;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year >= 2010;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is greater or equal than 2010;46;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;138;131.673913
qatch_460;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year <= 2010;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is smaller or equal than 2010;865;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;2595;148.440462
qatch_461;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year = 1991;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is equal to 1991;23;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;69;171.521739
qatch_462;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year >= 1991;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is greater or equal than 1991;414;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;1242;136.475845
qatch_463;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year <= 1991;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is smaller or equal than 1991;514;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;1542;158.400778
qatch_464;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year = 2022;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is equal to 2022;1;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;3;1217
qatch_465;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year >= 2022;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is greater or equal than 2022;2;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;6;617
qatch_466;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year <= 2022;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is smaller or equal than 2022;904;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;2712;148.182522
qatch_467;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year = 2005;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is equal to 2005;17;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;51;82.0588235
qatch_468;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year >= 2005;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is greater or equal than 2005;103;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;309;138.320388
qatch_469;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year <= 2005;List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is smaller or equal than 2005;819;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;2457;147.89011
qatch_470;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE nation = 'Japan';List the publisher_name, established_in_year and nation of video_game_publishers WHERE nation is equal to Japan;220;3;1;2;1;0;1;0;0;0;0;0;0;0;0;3;;660;173.063636
qatch_471;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE nation = 'Poland';List the publisher_name, established_in_year and nation of video_game_publishers WHERE nation is equal to Poland;8;3;1;2;1;0;1;0;0;0;0;0;0;0;0;3;;24;125.125
qatch_472;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE nation = 'Russia';List the publisher_name, established_in_year and nation of video_game_publishers WHERE nation is equal to Russia;4;3;1;2;1;0;1;0;0;0;0;0;0;0;0;3;;12;75
qatch_473;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE nation = 'Italy';List the publisher_name, established_in_year and nation of video_game_publishers WHERE nation is equal to Italy;2;3;1;2;1;0;1;0;0;0;0;0;0;0;0;3;;6;83
qatch_474;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '07th Expansion' AND established_in_year = 2002;List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 07th Expansion and established_in_year is equal to 2002;1;3;1;2;1;1;1;0;0;0;0;0;0;0;0;3;2;3;47
qatch_475;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '11 bit studios' AND established_in_year = 2010;List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 11 bit studios and established_in_year is equal to 2010;1;3;1;2;1;1;1;0;0;0;0;0;0;0;0;3;2;3;47
qatch_476;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '1C Company' AND established_in_year = 1991;List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 1C Company and established_in_year is equal to 1991;1;3;1;2;1;1;1;0;0;0;0;0;0;0;0;3;2;3;135
qatch_477;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '20th Century Games' AND established_in_year = 2022;List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 20th Century Games and established_in_year is equal to 2022;1;3;1;2;1;1;1;0;0;0;0;0;0;0;0;3;2;3;1217
qatch_478;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '2K Games' AND established_in_year = 2005;List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 2K Games and established_in_year is equal to 2005;1;3;1;2;1;1;1;0;0;0;0;0;0;0;0;3;2;3;187
qatch_479;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '07th Expansion' AND nation = 'Japan';List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 07th Expansion and nation is equal to Japan;1;3;1;2;1;0;2;0;0;0;0;0;0;0;0;3;;3;47
qatch_480;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '11 bit studios' AND nation = 'Poland';List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 11 bit studios and nation is equal to Poland;1;3;1;2;1;0;2;0;0;0;0;0;0;0;0;3;;3;47
qatch_481;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '1C Company' AND nation = 'Russia';List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 1C Company and nation is equal to Russia;1;3;1;2;1;0;2;0;0;0;0;0;0;0;0;3;;3;135
qatch_482;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE publisher_name = '20th Century Games' AND nation = 'United States';List the publisher_name, established_in_year and nation of video_game_publishers WHERE publisher_name is equal to 20th Century Games and nation is equal to United States;1;3;1;2;1;0;2;0;0;0;0;0;0;0;0;3;;3;1217
qatch_483;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year = 2002 AND nation = 'Japan';List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is equal to 2002 and nation is equal to Japan;7;3;1;2;1;1;1;0;0;0;0;0;0;0;0;3;2;21;97
qatch_484;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year >= 2002 AND nation = 'Japan';List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is greater or equal than 2002 and nation is equal to Japan;28;3;1;2;1;1;1;0;0;0;0;0;0;0;0;3;2;84;86.5714286
qatch_485;qatch;video_game_publisher;SELECT publisher_name, established_in_year, nation FROM video_game_publisher WHERE established_in_year <= 2002 AND nation = 'Japan';List the publisher_name, established_in_year and nation of video_game_publishers WHERE established_in_year is smaller or equal than 2002 and nation is equal to Japan;199;3;1;2;1;1;1;0;0;0;0;0;0;0;0;3;2;597;182.557789
